id	language_name
10116	ภาษาไทย
113479	Français
18493	No Language
16791	English
7483	العربية
7483	English
7483	עִבְרִית
7483	Español
20442	English
15590	English
1967	English
752	English
9655	English
9388	English
9950	English
388	English
388	shqip
868	Afrikaans
868	
868	isiZulu
14191	English
25874	English
18009	English
19286	English
19287	English
19287	Deutsch
18011	English
114875	English
49781	Italiano
9648	English
1379	suomi
1379	Pусский
62719	suomi
62719	Deutsch
62719	svenska
29481	English
9792	English
10067	English
55676	English
11573	English
11573	Italiano
46828	English
46828	Italiano
35555	English
582	Deutsch
52885	Magyar
52885	Pусский
143223	
42120	广州话 / 廣州話
88811	普通话
669	English
49361	Italiano
98864	English
37939	日本語
32052	English
32052	Tiếng Việt
34732	English
12763	English
56935	Français
13222	English
42112	Français
42112	Latin
48764	English
48764	Français
1561	Français
31289	Italiano
186	English
8410	English
51311	English
51311	Deutsch
21843	English
21843	suomi
219	Español
65873	
13751	English
52345	Português
53961	Português
10292	English
15639	English
10069	English
43887	English
3093	English
3093	Deutsch
9270	English
11291	Íslenska
11291	svenska
28349	English
10177	English
12591	English
12591	Polski
18045	English
18045	Polski
16070	English
11348	English
13960	English
41263	English
9035	English
9035	Français
9957	English
9957	Español
30139	English
9389	English
9389	Français
460	Deutsch
28752	English
19059	English
8998	English
44947	Français
13468	English
20521	English
25428	Deutsch
53296	suomi
79363	English
34193	English
4441	English
84954	Deutsch
11490	Français
11304	English
55368	Français
18276	English
26514	English
4257	English
2652	English
19592	English
1629	Français
17111	Português
17111	ภาษาไทย
9526	English
9526	Norsk
19126	English
80556	हिन्दी
80556	اردو
39045	English
27201	English
5820	English
19661	English
41338	한국어/조선말
9904	English
50724	Español
588	English
17247	Español
9310	English
9310	Español
48369	Français
18858	English
18858	Pусский
35545	English
1557	Pусский
1557	Deutsch
1557	English
16367	English
17131	English
8982	English
8982	普通话
8982	ภาษาไทย
8982	Tiếng Việt
956	Deutsch
956	English
956	Italiano
956	普通话
956	Český
956	广州话 / 廣州話
36253	普通话
31506	Deutsch
42512	Deutsch
1416	한국어/조선말
1416	Español
9530	English
9829	English
9829	العربية
9829	Deutsch
10115	English
560	English
5717	English
41292	普通话
14384	English
14384	Français
28432	English
19719	English
10008	English
7870	English
7870	Italiano
34019	日本語
7518	English
9786	English
9786	Français
9786	Magyar
503	English
503	Español
591	English
591	Français
591	Latin
591	Español
36668	English
9767	English
13689	English
18164	English
15013	English
21014	English
21014	עִבְרִית
920	English
920	Italiano
920	日本語
920	
18484	English
18484	Español
9700	English
14167	English
12261	English
59892	Český
15264	English
20330	English
44126	English
55418	suomi
101908	普通话
12766	English
12766	Français
12766	Español
15402	English
26116	English
26116	Polski
26116	Pусский
32446	English
80919	English
15366	English
53905	English
38344	English
806	English
20021	English
9353	Español
9353	English
2044	English
9339	English
9339	Português
9339	日本語
20945	English
122271	English
50254	English
50254	Français
50254	Deutsch
50254	Norsk
28249	
350	English
350	Français
58	English
58	Türkçe
58	ελληνικά
58	普通话
1819	English
2295	English
9697	English
4474	English
43240	English
30022	English
28673	Italiano
20556	English
4962	Español
4962	Français
10007	English
1887	English
1887	Français
1887	Latin
1841	English
71762	Pусский
13508	English
13508	Français
13508	Magyar
1611	Deutsch
48693	Français
1781	English
43155	English
16270	English
16270	Português
8997	English
42003	English
63100	English
18404	English
51571	English
16074	
16074	普通话
10947	English
71769	
34787	English
34787	Íslenska
34787	日本語
29138	English
29138	
29138	Türkçe
17628	English
8443	Português
8443	Español
8443	English
18553	English
18553	Italiano
26567	
34186	Français
17021	English
53231	
22747	English
27320	English
17741	English
25563	English
146322	English
43147	English
7549	English
7549	日本語
7549	普通话
151590	English
41796	English
9615	English
9615	日本語
9513	English
9513	Português
20604	English
410	Deutsch
31692	English
25509	English
31998	Français
9917	English
9917	Deutsch
9917	Magyar
9917	Português
10770	English
10770	Italiano
4375	English
4375	Deutsch
8008	English
60269	English
51303	
1452	English
1452	Français
1452	Deutsch
43654	English
7872	English
7872	اردو
57406	English
18191	English
14474	English
773	English
16429	English
19999	English
126090	Deutsch
126090	Bosanski
126090	Srpski
126090	Hrvatski
126090	English
36576	English
33005	English
36762	English
19676	English
19676	Deutsch
10308	Deutsch
34380	English
19972	English
19972	Español
21631	English
35955	English
41214	English
41214	Italiano
1164	العربية
1164	English
1164	Español
1164	Français
1164	日本語
1164	Pусский
71282	English
72881	English
9520	English
42839	English
32740	हिन्दी
13141	English
31915	English
45817	English
43838	English
31463	English
39083	English
11554	普通话
25305	English
35199	English
15383	English
15383	Français
15383	Deutsch
47850	Deutsch
47850	Italiano
9072	English
43903	English
43600	English
73907	English
27716	Deutsch
54111	한국어/조선말
9727	English
14120	English
14120	Español
76344	English
42636	English
9297	English
26826	Český
81312	
5070	Français
13802	English
43778	Español
326	English
326	ภาษาไทย
512	English
9718	English
1593	English
1593	Italiano
1593	עִבְרִית
1852	English
1262	English
43610	English
126781	English
47758	English
13338	English
82	English
82	Español
14963	English
9921	English
36342	English
51043	English
24164	Italiano
1986	
1986	Français
1986	עִבְרִית
31152	English
1402	English
1402	广州话 / 廣州話
2805	ภาษาไทย
9293	English
9906	English
84956	No Language
35075	No Language
55587	Deutsch
43597	English
43597	
47880	English
31032	Română
51857	Español
42479	English
145899	suomi
43542	English
1948	English
1948	Español
1948	한국어/조선말
148	English
148	Français
148	Español
9951	English
77221	English
77250	English
77250	Español
52452	English
31979	English
5289	English
9782	English
9907	English
42501	Français
27203	English
63618	English
35921	English
15696	English
19017	English
42756	English
37929	English
9762	English
14113	English
15049	English
15049	Français
86604	English
21712	日本語
15414	English
7859	English
16998	English
16998	Français
16998	普通话
25645	广州话 / 廣州話
58311	广州话 / 廣州話
18672	广州话 / 廣州話
18672	Deutsch
18672	日本語
18672	普通话
39776	广州话 / 廣州話
39776	普通话
11559	English
31513	English
10348	日本語
10348	广州话 / 廣州話
10348	English
26718	English
1023	Dansk
59964	English
71436	
2168	English
10118	English
9788	English
14174	English
14174	Español
11689	Italiano
39797	svenska
39749	svenska
14893	Dansk
33813	English
1540	Français
1540	English
1540	
26502	English
57840	English
1491	English
34233	English
34233	Español
33792	English
51601	English
1165	Deutsch
1165	English
1165	Français
7291	Français
9988	English
9988	Deutsch
24115	English
11652	English
11652	Français
13816	English
34006	English
22238	العربية
22238	עִבְרִית
22238	Pусский
4913	العربية
4913	English
4913	Français
63848	English
43006	日本語
43006	English
19072	English
44892	English
15265	Français
25599	English
25599	Italiano
11227	Français
11227	Español
29589	English
33810	English
43841	Français
43841	English
41937	English
41937	Italiano
64499	English
24055	
14597	English
40769	English
9708	English
14351	English
9813	English
27453	English
39382	English
271	svenska
35327	svenska
49940	svenska
22471	svenska
1116	English
1116	Gaeilge
1116	Latin
29966	English
43231	Italiano
41508	English
41508	Deutsch
41508	עִבְרִית
41508	Magyar
41508	Polski
41508	
61564	English
50070	English
37628	Español
55343	English
5072	English
5072	Magyar
5072	Pусский
2566	Deutsch
2566	Français
2566	English
1249	English
9954	English
43829	English
171771	Français
7511	English
32687	Français
14057	English
13075	English
24916	广州话 / 廣州話
7512	English
1776	English
1963	한국어/조선말
58905	English
10846	العربية
10846	English
10846	Italiano
32969	English
1381	English
15097	Français
34068	Français
43837	English
15374	English
15374	Magyar
15374	Italiano
15242	English
125759	English
300	English
300	Français
300	Español
31148	English
16411	English
16411	广州话 / 廣州話
44046	English
52859	English
76117	English
9676	English
6948	English
15213	Český
15213	Dansk
15213	English
9766	English
32761	Deutsch
12249	English
12249	suomi
12249	Français
12249	Deutsch
34127	English
390	English
390	Deutsch
390	Português
66487	
1595	English
1622	Français
15742	English
15742	Magyar
15742	Pусский
161277	
43410	বাংলা
43410	हिन्दी
5726	English
1666	English
5721	English
41758	English
51079	English
43122	English
1579	English
119907	English
65488	English
9664	English
9664	Français
12094	English
1717	English
15624	English
15997	English
47190	Pусский
2753	Nederlands
2753	Deutsch
2753	Pусский
496	English
496	עִבְרִית
496	қазақ
40862	English
1417	Español
24751	English
4643	English
7484	English
9842	English
36249	English
111642	English
27275	English
27275	Türkçe
1422	English
1422	广州话 / 廣州話
10781	English
9794	English
9794	Magyar
9978	English
30025	العربية
30025	English
14812	Norsk
164687	English
8332	Deutsch
3593	English
7510	English
28115	English
28297	English
16548	English
1975	English
1975	日本語
1975	Pусский
9895	English
8975	العربية
8975	English
9672	English
9672	Deutsch
15005	English
39183	English
42236	Italiano
52360	English
98498	English
98498	Français
98498	Pусский
46774	Pусский
86	English
86	Deutsch
78479	suomi
10070	English
13209	فارسی
1440	English
13364	English
43847	English
43847	Español
28932	English
18925	English
77198	English
77198	Français
77198	Español
1523	English
1523	Français
1523	Deutsch
1523	Kiswahili
14201	English
1378	English
49481	Español
9693	English
1124	English
3683	English
14012	English
43673	English
4285	Deutsch
14097	Pусский
59500	suomi
59500	普通话
59500	Pусский
78507	No Language
8194	Español
8194	English
5890	日本語
5890	Português
6077	Français
6077	ქართული
6077	Deutsch
214	English
1123	Afrikaans
1123	English
1123	isiZulu
21173	English
50573	English
36922	Deutsch
43071	Français
43071	Español
59087	English
14620	English
43884	English
80427	普通话
21156	Český
11619	English
1427	English
23030	English
13767	English
19109	English
33218	English
33218	Deutsch
144541	Polski
24553	English
24553	
24553	Italiano
24553	普通话
21057	日本語
68736	English
67880	English
67880	Français
35561	English
60567	বাংলা
4928	Français
4928	English
27295	English
55831	English
12486	English
20785	English
9726	English
9726	Français
9726	Pусский
2152	English
36215	日本語
61650	English
61650	Deutsch
10093	English
14799	English
29044	English
13542	Afrikaans
13542	English
13542	
21710	English
8588	English
8588	Français
8588	Deutsch
36557	English
36557	Français
9836	English
9809	English
9809	Polski
9809	Português
9809	Español
7551	English
10741	English
10741	Deutsch
10741	Español
9969	English
2357	English
2357	Español
1581	English
21600	English
